Time,Solar Radiation,Solar Irradiation
15/6/2019 18:00:00,nan,158.10185185185313
15/6/2019 19:00:00,nan,158.10185185185313
15/6/2019 20:00:00,nan,158.10185185185313
15/6/2019 21:00:00,nan,158.10185185185313
15/6/2019 22:00:00,nan,158.10185185185313
15/6/2019 23:00:00,nan,106.48148148148232
16/6/2019 0:00:00,nan,106.48148148148232
16/6/2019 1:00:00,nan,106.48148148148232
16/6/2019 2:00:00,nan,106.48148148148232
16/6/2019 3:00:00,nan,106.48148148148232
16/6/2019 4:00:00,nan,106.48148148148232
16/6/2019 5:00:00,nan,106.48148148148232
16/6/2019 6:00:00,nan,106.48148148148232
16/6/2019 7:00:00,nan,106.48148148148232
16/6/2019 8:00:00,nan,106.48148148148232
16/6/2019 9:00:00,nan,106.48148148148232
16/6/2019 10:00:00,nan,106.48148148148232
16/6/2019 11:00:00,nan,106.48148148148232
16/6/2019 12:00:00,nan,106.48148148148232
16/6/2019 13:00:00,nan,106.48148148148232
16/6/2019 14:00:00,nan,106.48148148148232
16/6/2019 15:00:00,nan,106.48148148148232
16/6/2019 16:00:00,nan,106.48148148148232
16/6/2019 17:00:00,nan,106.48148148148232
16/6/2019 18:00:00,nan,106.48148148148232
16/6/2019 19:00:00,nan,106.48148148148232
16/6/2019 20:00:00,nan,106.48148148148232
16/6/2019 21:00:00,nan,106.48148148148232
16/6/2019 22:00:00,nan,106.48148148148232
16/6/2019 23:00:00,nan,160.76388888889016
17/6/2019 0:00:00,nan,160.76388888889016
17/6/2019 1:00:00,nan,160.76388888889016
17/6/2019 2:00:00,nan,160.76388888889016
17/6/2019 3:00:00,nan,160.76388888889016
17/6/2019 4:00:00,nan,160.76388888889016
17/6/2019 5:00:00,nan,160.76388888889016
17/6/2019 6:00:00,nan,160.76388888889016
17/6/2019 7:00:00,nan,160.76388888889016
17/6/2019 8:00:00,nan,160.76388888889016
17/6/2019 9:00:00,nan,160.76388888889016
17/6/2019 10:00:00,nan,160.76388888889016
17/6/2019 11:00:00,nan,160.76388888889016
17/6/2019 12:00:00,nan,160.76388888889016
17/6/2019 13:00:00,nan,160.76388888889016
17/6/2019 14:00:00,nan,160.76388888889016
17/6/2019 15:00:00,nan,160.76388888889016
17/6/2019 16:00:00,nan,160.76388888889016
17/6/2019 17:00:00,nan,160.76388888889016
17/6/2019 18:00:00,nan,160.76388888889016
17/6/2019 19:00:00,nan,160.76388888889016
17/6/2019 20:00:00,nan,160.76388888889016
17/6/2019 21:00:00,nan,160.76388888889016
17/6/2019 22:00:00,nan,160.76388888889016
17/6/2019 23:00:00,nan,160.76388888889016
18/6/2019 0:00:00,nan,160.76388888889016
18/6/2019 1:00:00,nan,160.76388888889016
18/6/2019 2:00:00,nan,160.76388888889016
18/6/2019 3:00:00,nan,160.76388888889016
18/6/2019 4:00:00,nan,160.76388888889016
18/6/2019 5:00:00,nan,160.76388888889016
18/6/2019 6:00:00,nan,160.76388888889016
18/6/2019 7:00:00,nan,160.76388888889016
18/6/2019 8:00:00,nan,160.76388888889016
18/6/2019 9:00:00,nan,160.76388888889016
18/6/2019 10:00:00,nan,160.76388888889016
18/6/2019 11:00:00,nan,160.76388888889016
18/6/2019 12:00:00,nan,160.76388888889016
18/6/2019 13:00:00,nan,160.76388888889016
18/6/2019 14:00:00,nan,160.76388888889016
18/6/2019 15:00:00,nan,160.76388888889016
18/6/2019 16:00:00,nan,160.76388888889016
18/6/2019 17:00:00,nan,160.76388888889016
18/6/2019 18:00:00,nan,160.76388888889016
18/6/2019 19:00:00,nan,160.76388888889016
18/6/2019 20:00:00,nan,160.76388888889016
18/6/2019 21:00:00,nan,160.76388888889016
18/6/2019 22:00:00,nan,160.76388888889016
18/6/2019 23:00:00,nan,160.64814814814943
19/6/2019 0:00:00,nan,160.64814814814943
19/6/2019 1:00:00,nan,160.64814814814943
19/6/2019 2:00:00,nan,160.64814814814943
19/6/2019 3:00:00,nan,160.64814814814943
19/6/2019 4:00:00,nan,160.64814814814943
19/6/2019 5:00:00,nan,160.64814814814943
19/6/2019 6:00:00,nan,160.64814814814943
19/6/2019 7:00:00,nan,160.64814814814943
19/6/2019 8:00:00,nan,160.64814814814943
19/6/2019 9:00:00,nan,160.64814814814943
19/6/2019 10:00:00,nan,160.64814814814943
19/6/2019 11:00:00,nan,160.64814814814943
19/6/2019 12:00:00,nan,160.64814814814943
19/6/2019 13:00:00,nan,160.64814814814943
19/6/2019 14:00:00,nan,160.64814814814943
19/6/2019 15:00:00,nan,160.64814814814943
19/6/2019 16:00:00,nan,160.64814814814943
19/6/2019 17:00:00,nan,160.64814814814943
19/6/2019 18:00:00,nan,160.64814814814943
19/6/2019 19:00:00,nan,160.64814814814943
19/6/2019 20:00:00,nan,160.64814814814943
19/6/2019 21:00:00,nan,160.64814814814943
19/6/2019 22:00:00,nan,160.64814814814943
19/6/2019 23:00:00,nan,84.95370370370438
20/6/2019 0:00:00,nan,84.95370370370438
20/6/2019 1:00:00,nan,84.95370370370438
20/6/2019 2:00:00,nan,84.95370370370438
20/6/2019 3:00:00,nan,84.95370370370438
20/6/2019 4:00:00,nan,84.95370370370438
20/6/2019 5:00:00,nan,84.95370370370438
20/6/2019 6:00:00,nan,84.95370370370438
20/6/2019 7:00:00,nan,84.95370370370438
20/6/2019 8:00:00,nan,84.95370370370438
20/6/2019 9:00:00,nan,84.95370370370438
20/6/2019 10:00:00,nan,84.95370370370438
20/6/2019 11:00:00,nan,84.95370370370438
20/6/2019 12:00:00,nan,84.95370370370438
20/6/2019 13:00:00,nan,84.95370370370438
20/6/2019 14:00:00,nan,84.95370370370438
20/6/2019 15:00:00,nan,84.95370370370438
20/6/2019 16:00:00,nan,84.95370370370438
20/6/2019 17:00:00,nan,84.95370370370438
20/6/2019 18:00:00,nan,84.95370370370438
20/6/2019 19:00:00,nan,84.95370370370438
20/6/2019 20:00:00,nan,84.95370370370438
20/6/2019 21:00:00,nan,84.95370370370438
20/6/2019 22:00:00,nan,84.95370370370438
20/6/2019 23:00:00,nan,157.63888888889014
21/6/2019 0:00:00,nan,157.63888888889014
21/6/2019 1:00:00,nan,157.63888888889014
21/6/2019 2:00:00,nan,157.63888888889014
21/6/2019 3:00:00,nan,157.63888888889014
21/6/2019 4:00:00,nan,157.63888888889014
21/6/2019 5:00:00,nan,157.63888888889014
21/6/2019 6:00:00,nan,157.63888888889014
21/6/2019 7:00:00,nan,157.63888888889014
21/6/2019 8:00:00,nan,157.63888888889014
21/6/2019 9:00:00,nan,157.63888888889014
21/6/2019 10:00:00,nan,157.63888888889014
21/6/2019 11:00:00,nan,157.63888888889014
21/6/2019 12:00:00,nan,157.63888888889014
21/6/2019 13:00:00,nan,157.63888888889014
21/6/2019 14:00:00,nan,157.63888888889014
21/6/2019 15:00:00,nan,157.63888888889014
21/6/2019 16:00:00,nan,157.63888888889014
21/6/2019 17:00:00,nan,157.63888888889014
21/6/2019 18:00:00,nan,157.63888888889014
21/6/2019 19:00:00,nan,157.63888888889014
21/6/2019 20:00:00,nan,157.63888888889014
21/6/2019 21:00:00,nan,157.63888888889014
21/6/2019 22:00:00,nan,157.63888888889014
21/6/2019 23:00:00,nan,160.64814814814943
22/6/2019 0:00:00,nan,160.64814814814943
22/6/2019 1:00:00,nan,160.64814814814943
22/6/2019 2:00:00,nan,160.64814814814943
22/6/2019 3:00:00,nan,160.64814814814943
22/6/2019 4:00:00,nan,160.64814814814943
22/6/2019 5:00:00,nan,160.64814814814943
22/6/2019 6:00:00,nan,160.64814814814943
22/6/2019 7:00:00,nan,160.64814814814943
22/6/2019 8:00:00,nan,160.64814814814943
22/6/2019 9:00:00,nan,160.64814814814943
22/6/2019 10:00:00,nan,160.64814814814943
22/6/2019 11:00:00,nan,160.64814814814943
22/6/2019 12:00:00,nan,160.64814814814943
22/6/2019 13:00:00,nan,160.64814814814943
22/6/2019 14:00:00,nan,160.64814814814943
22/6/2019 15:00:00,nan,160.64814814814943
22/6/2019 16:00:00,nan,160.64814814814943
22/6/2019 17:00:00,nan,160.64814814814943
22/6/2019 18:00:00,nan,160.64814814814943
22/6/2019 19:00:00,nan,160.64814814814943
22/6/2019 20:00:00,nan,160.64814814814943
22/6/2019 21:00:00,nan,160.64814814814943
22/6/2019 22:00:00,nan,160.64814814814943
22/6/2019 23:00:00,nan,138.42592592592703
23/6/2019 0:00:00,nan,138.42592592592703
23/6/2019 1:00:00,nan,138.42592592592703
23/6/2019 2:00:00,nan,138.42592592592703
23/6/2019 3:00:00,nan,138.42592592592703
23/6/2019 4:00:00,nan,138.42592592592703
23/6/2019 5:00:00,nan,138.42592592592703
23/6/2019 6:00:00,nan,138.42592592592703
23/6/2019 7:00:00,nan,138.42592592592703
23/6/2019 8:00:00,nan,138.42592592592703
23/6/2019 9:00:00,nan,138.42592592592703
23/6/2019 10:00:00,nan,138.42592592592703
23/6/2019 11:00:00,nan,138.42592592592703
23/6/2019 12:00:00,nan,138.42592592592703
23/6/2019 13:00:00,nan,138.42592592592703
23/6/2019 14:00:00,nan,138.42592592592703
23/6/2019 15:00:00,nan,138.42592592592703
23/6/2019 16:00:00,nan,138.42592592592703
23/6/2019 17:00:00,nan,138.42592592592703
23/6/2019 18:00:00,nan,138.42592592592703
23/6/2019 19:00:00,nan,138.42592592592703
23/6/2019 20:00:00,nan,138.42592592592703
23/6/2019 21:00:00,nan,138.42592592592703
23/6/2019 22:00:00,nan,138.42592592592703
23/6/2019 23:00:00,nan,160.87962962963093
24/6/2019 0:00:00,nan,160.87962962963093
24/6/2019 1:00:00,nan,160.87962962963093
24/6/2019 2:00:00,nan,160.87962962963093
24/6/2019 3:00:00,nan,160.87962962963093
24/6/2019 4:00:00,nan,160.87962962963093
24/6/2019 5:00:00,nan,160.87962962963093
24/6/2019 6:00:00,nan,160.87962962963093
24/6/2019 7:00:00,nan,160.87962962963093
24/6/2019 8:00:00,nan,160.87962962963093
24/6/2019 9:00:00,nan,160.87962962963093
24/6/2019 10:00:00,nan,160.87962962963093
24/6/2019 11:00:00,nan,160.87962962963093
24/6/2019 12:00:00,nan,160.87962962963093
24/6/2019 13:00:00,nan,160.87962962963093
24/6/2019 14:00:00,nan,160.87962962963093
24/6/2019 15:00:00,42.96363636363636,160.87962962963093
24/6/2019 16:00:00,0.0,160.87962962963093
24/6/2019 17:00:00,0.0,160.87962962963093
24/6/2019 18:00:00,0.0,160.87962962963093
24/6/2019 19:00:00,0.0,160.87962962963093
24/6/2019 20:00:00,0.0,160.87962962963093
24/6/2019 21:00:00,0.0,160.87962962963093
24/6/2019 22:00:00,0.0,160.87962962963093
24/6/2019 23:00:00,0.0,141.6666666666678
25/6/2019 0:00:00,0.0,141.6666666666678
25/6/2019 1:00:00,0.0,141.6666666666678
25/6/2019 2:00:00,0.0,141.6666666666678
25/6/2019 3:00:00,0.0,141.6666666666678
25/6/2019 4:00:00,0.0,141.6666666666678
25/6/2019 5:00:00,3.6163636363636362,141.6666666666678
25/6/2019 6:00:00,112.71363636363637,141.6666666666678
25/6/2019 7:00:00,328.41409090909093,141.6666666666678
25/6/2019 8:00:00,302.04454545454547,141.6666666666678
25/6/2019 9:00:00,393.9977272727273,141.6666666666678
25/6/2019 10:00:00,263.9968181818182,141.6666666666678
25/6/2019 11:00:00,319.2622727272727,141.6666666666678
25/6/2019 12:00:00,261.9040909090909,141.6666666666678
25/6/2019 13:00:00,170.4881818181818,141.6666666666678
25/6/2019 14:00:00,115.73590909090909,141.6666666666678
25/6/2019 15:00:00,24.65681818181818,141.6666666666678
25/6/2019 16:00:00,0.0,141.6666666666678
25/6/2019 17:00:00,0.0,141.6666666666678
25/6/2019 18:00:00,0.0,141.6666666666678
25/6/2019 19:00:00,0.0,141.6666666666678
25/6/2019 20:00:00,0.0,141.6666666666678
25/6/2019 21:00:00,0.0,141.6666666666678
25/6/2019 22:00:00,0.0,141.6666666666678
25/6/2019 23:00:00,0.0,68.28703703703758
26/6/2019 0:00:00,0.0,68.28703703703758
26/6/2019 1:00:00,0.0,68.28703703703758
26/6/2019 2:00:00,0.0,68.28703703703758
26/6/2019 3:00:00,0.0,68.28703703703758
26/6/2019 4:00:00,0.0,68.28703703703758
26/6/2019 5:00:00,0.28363636363636363,68.28703703703758
26/6/2019 6:00:00,83.0340909090909,68.28703703703758
26/6/2019 7:00:00,122.07136363636364,68.28703703703758
26/6/2019 8:00:00,203.13,68.28703703703758
26/6/2019 9:00:00,226.22727272727272,68.28703703703758
26/6/2019 10:00:00,115.5909090909091,68.28703703703758
26/6/2019 11:00:00,150.24454545454546,68.28703703703758
26/6/2019 12:00:00,106.32545454545455,68.28703703703758
26/6/2019 13:00:00,85.58136363636363,68.28703703703758
26/6/2019 14:00:00,52.67909090909091,68.28703703703758
26/6/2019 15:00:00,8.281818181818181,68.28703703703758
26/6/2019 16:00:00,0.0,68.28703703703758
26/6/2019 17:00:00,0.0,68.28703703703758
26/6/2019 18:00:00,0.0,68.28703703703758
26/6/2019 19:00:00,0.0,68.28703703703758
26/6/2019 20:00:00,0.0,68.28703703703758
26/6/2019 21:00:00,0.0,68.28703703703758
26/6/2019 22:00:00,0.0,68.28703703703758
26/6/2019 23:00:00,0.0,146.1805555555567
27/6/2019 0:00:00,0.0,146.1805555555567
27/6/2019 1:00:00,0.0,146.1805555555567
27/6/2019 2:00:00,0.0,146.1805555555567
27/6/2019 3:00:00,0.0,146.1805555555567
27/6/2019 4:00:00,0.0,146.1805555555567
27/6/2019 5:00:00,7.535454545454545,146.1805555555567
27/6/2019 6:00:00,197.94136363636363,146.1805555555567
27/6/2019 7:00:00,384.13136363636363,146.1805555555567
27/6/2019 8:00:00,622.5927272727273,146.1805555555567
27/6/2019 9:00:00,645.56,146.1805555555567
27/6/2019 10:00:00,397.25863636363636,146.1805555555567
27/6/2019 11:00:00,424.7836363636364,146.1805555555567
27/6/2019 12:00:00,319.33045454545453,146.1805555555567
27/6/2019 13:00:00,197.17727272727274,146.1805555555567
27/6/2019 14:00:00,110.55409090909092,146.1805555555567
27/6/2019 15:00:00,31.74318181818182,146.1805555555567
27/6/2019 16:00:00,0.0,146.1805555555567
27/6/2019 17:00:00,0.0,146.1805555555567
27/6/2019 18:00:00,0.0,146.1805555555567
27/6/2019 19:00:00,0.0,146.1805555555567
27/6/2019 20:00:00,0.0,146.1805555555567
27/6/2019 21:00:00,0.0,146.1805555555567
27/6/2019 22:00:00,0.0,146.1805555555567
27/6/2019 23:00:00,0.0,145.25462962963078
28/6/2019 0:00:00,0.0,145.25462962963078
28/6/2019 1:00:00,0.0,145.25462962963078
28/6/2019 2:00:00,0.0,145.25462962963078
28/6/2019 3:00:00,0.0,145.25462962963078
28/6/2019 4:00:00,0.0,145.25462962963078
28/6/2019 5:00:00,6.543181818181819,145.25462962963078
28/6/2019 6:00:00,213.09681818181818,145.25462962963078
28/6/2019 7:00:00,444.9677272727273,145.25462962963078
28/6/2019 8:00:00,414.6840909090909,145.25462962963078
28/6/2019 9:00:00,553.699090909091,145.25462962963078
28/6/2019 10:00:00,382.9709090909091,145.25462962963078
28/6/2019 11:00:00,384.355,145.25462962963078
28/6/2019 12:00:00,262.7063636363636,145.25462962963078
28/6/2019 13:00:00,199.3090909090909,145.25462962963078
28/6/2019 14:00:00,118.25181818181818,145.25462962963078
28/6/2019 15:00:00,39.88363636363636,145.25462962963078
28/6/2019 16:00:00,0.0,145.25462962963078
28/6/2019 17:00:00,0.0,145.25462962963078
28/6/2019 18:00:00,0.0,145.25462962963078
28/6/2019 19:00:00,0.0,145.25462962963078
28/6/2019 20:00:00,0.0,145.25462962963078
28/6/2019 21:00:00,0.0,145.25462962963078
28/6/2019 22:00:00,0.0,145.25462962963078
28/6/2019 23:00:00,0.0,140.50925925926038
29/6/2019 0:00:00,0.0,140.50925925926038
29/6/2019 1:00:00,0.0,140.50925925926038
29/6/2019 2:00:00,0.0,140.50925925926038
29/6/2019 3:00:00,0.0,140.50925925926038
29/6/2019 4:00:00,0.0,140.50925925926038
29/6/2019 5:00:00,4.6859090909090915,140.50925925926038
29/6/2019 6:00:00,140.3740909090909,140.50925925926038
29/6/2019 7:00:00,317.93363636363637,140.50925925926038
29/6/2019 8:00:00,504.6390909090909,140.50925925926038
29/6/2019 9:00:00,375.9581818181818,140.50925925926038
29/6/2019 10:00:00,374.005,140.50925925926038
29/6/2019 11:00:00,384.2768181818182,140.50925925926038
29/6/2019 12:00:00,256.0018181818182,140.50925925926038
29/6/2019 13:00:00,208.97136363636363,140.50925925926038
29/6/2019 14:00:00,106.13318181818182,140.50925925926038
29/6/2019 15:00:00,28.94727272727273,140.50925925926038
29/6/2019 16:00:00,0.0,140.50925925926038
29/6/2019 17:00:00,0.0,140.50925925926038
29/6/2019 18:00:00,0.0,140.50925925926038
29/6/2019 19:00:00,0.0,140.50925925926038
29/6/2019 20:00:00,0.0,140.50925925926038
29/6/2019 21:00:00,0.0,140.50925925926038
29/6/2019 22:00:00,0.0,140.50925925926038
29/6/2019 23:00:00,0.0,162.26851851851978
30/6/2019 0:00:00,0.0,162.26851851851978
30/6/2019 1:00:00,0.0,162.26851851851978
30/6/2019 2:00:00,0.0,162.26851851851978
30/6/2019 3:00:00,0.0,162.26851851851978
30/6/2019 4:00:00,0.0,162.26851851851978
30/6/2019 5:00:00,5.7304545454545455,162.26851851851978
30/6/2019 6:00:00,135.52,162.26851851851978
30/6/2019 7:00:00,366.5890909090909,162.26851851851978
30/6/2019 8:00:00,500.8259090909091,162.26851851851978
30/6/2019 9:00:00,546.2127272727273,162.26851851851978
30/6/2019 10:00:00,519.2563636363636,162.26851851851978
30/6/2019 11:00:00,411.25772727272727,162.26851851851978
30/6/2019 12:00:00,281.3436363636364,162.26851851851978
30/6/2019 13:00:00,224.9168181818182,162.26851851851978
30/6/2019 14:00:00,115.13863636363637,162.26851851851978
30/6/2019 15:00:00,32.73954545454546,162.26851851851978
30/6/2019 16:00:00,0.0,162.26851851851978
30/6/2019 17:00:00,0.0,162.26851851851978
30/6/2019 18:00:00,0.0,162.26851851851978
30/6/2019 19:00:00,0.0,162.26851851851978
30/6/2019 20:00:00,0.0,162.26851851851978
30/6/2019 21:00:00,0.0,162.26851851851978
30/6/2019 22:00:00,0.0,162.26851851851978
